valence,popularity,acousticness,loudness,duration_ms,danceability,energy,speechiness,instrumentalness,liveness,tempo,explicit,key,mode,time_signature,track_genre_indie-pop,track_genre_pop,track_genre_r-n-b,track_genre_synth-pop
0.08229594102395492,0.5227085928214511,0.44852391121827667,0.9539830390657585,-0.12523171634818464,-0.20175070373721363,-0.3430451262066285,-0.41849153187921956,-0.010362805221878083,0.24993249619859428,0.5286410814267295,False,10,1,3,False,False,True,False
1.0661020230507796,0.882222319999201,-0.6597219386502832,0.6500764632281385,-0.03871595408591644,0.6517362435009517,-0.11468119681852362,0.13837275303298718,0.025674710843827067,0.10001020317892914,-0.4671416093449618,False,3,0,4,False,True,False,False
1.48657922813086,0.5833963925063925,0.0030124526791264023,-0.5891839288196855,0.7086879540778855,0.7581373119505906,-0.11841718472130308,-0.33123251150168975,0.006186716287359717,1.4292838686664038,-0.012693856565305557,False,2,0,4,False,False,False,True
0.7708546317228343,-1.6699341557925163,-0.9152759975831539,0.9473098846100377,-0.3174693834340865,-0.3425568293976746,0.6424116167833226,2.7831624671676156,-0.010362805221878083,1.0792497784612236,-0.7276837298184008,False,9,1,4,True,False,False,False
-0.09886683247670987,0.48296860542344927,-0.0392381256314149,0.06895592937578207,0.9644275793069386,0.3041947631287863,0.24768179463196713,-0.07566892922471977,0.013610743166761658,-0.5952491695650542,0.24649956805002576,False,4,0,4,False,False,False,True
1.559548884143283,0.6588688490745672,-0.30482993109832496,-0.4793549284026135,0.7407872419590447,0.45485654151404,-0.22778114508183406,-0.40600413488635084,-0.0023973592139631167,0.4816938833617736,-0.2651906798025294,False,2,1,4,False,False,False,True
0.4299299158944424,-1.6699341557925163,1.713320137430643,-1.5259279855414989,-1.0771923424211038,0.33958495650380943,-1.645767503396834,-0.002041589299277399,-0.010362805221878083,-0.10926896348424467,-1.07929213755692,False,6,1,5,True,False,False,False
0.29474090003504533,0.5948027326432334,-0.38286576116485077,-0.1056582788822466,-0.26108737313428887,-1.8738299852232858,1.0190517717047824,1.3373417806375612,-0.010362805221878083,-0.04435683276433581,1.4686011726459232,False,2,1,4,False,False,True,False
0.7296881901811269,0.7519744864455652,0.7985113488500901,-0.6945641595996108,1.342819069888694,-0.2772840530116041,-0.7398654639169226,0.5660989662855661,0.048874384213509155,-0.3938383012292711,0.3280346908056337,False,5,0,4,False,True,False,False
0.24228698234636217,0.20673386181471531,-0.08575241725905934,0.6967885444181845,-0.41773324292490704,0.4896360310091412,0.47881623019989417,-0.33330597434062237,0.002490156281370373,-0.08487215568511984,0.20615807087879548,False,8,1,4,False,False,False,True
-0.6940425644448862,0.7519744864455652,0.6401036396498229,0.48491589044904787,1.8490184968327836,-2.064981598320636,-0.231587957404502,-0.12489504710351083,-0.010362805221878083,1.4635518447373008,0.957890675222884,False,9,0,3,False,True,False,False
1.625170777091286,0.5717596057355216,0.2418058315996803,-1.8423467259835953,0.030340957884685042,0.479713315419163,-0.1072161645124272,-0.3685856400976956,21.188059087128696,1.5249081259681583,-0.032935047116052225,False,2,0,4,False,False,False,True
